COR002;03;CORTAR              ;1TV004BF       ;10898
MFA001;04;PRODUTOS ESPECIAIS  ;1TV004BF       ;10899
COR002;01;CORTAR              ;1TV006BF       ;10900
BOR001;02;BORDAR              ;1TV006BF       ;10901
COR002;03;CORTAR              ;1TV006BF       ;10902
MFA001;04;PRODUTOS ESPECIAIS  ;1TV006BF       ;10903
COR002;01;CORTAR              ;1TV007BF       ;10904
BOR001;02;BORDAR              ;1TV007BF       ;10905
COR002;03;CORTAR              ;1TV007BF       ;10906
MFA001;04;PRODUTOS ESPECIAIS  ;1TV007BF       ;10907
COR002;01;CORTAR              ;1TV008BF       ;10908
BOR001;02;BORDAR              ;1TV008BF       ;10909
COR002;03;CORTAR              ;1TV008BF       ;10910
MFA001;04;PRODUTOS ESPECIAIS  ;1TV008BF       ;10911
COR001;01;CORTAR              ;2BASDMAA00004  ;10912
BOR003;02;BORDAR              ;2BASDMAA00004  ;10913
FUR001;03;FURAR               ;2FG5961500042  ;11954
COR001;01;CORTAR              ;2FG5961500071  ;11955
BOR003;02;BORDAR              ;2FG5961500071  ;11956
FUR001;03;FURAR               ;2FG5961500071  ;11957
COR001;01;CORTAR              ;2FG5961500091  ;11958
BOR003;02;BORDAR              ;2FG5961500091  ;11959
FUR001;03;FURAR               ;2FG5961500091  ;11960
COR001;01;CORTAR              ;2FG5961800004  ;11961
BOR003;02;BORDAR              ;2FG5961800004  ;11962
FUR001;03;FURAR               ;2FG5961800004  ;11963
COR001;01;CORTAR              ;2FG5961800005  ;11964
BOR003;02;BORDAR              ;2FG5961800005  ;11965
FUR001;03;FURAR               ;2FG5961800005  ;11966
COR001;01;CORTAR              ;2FG6041800004  ;11967
BOR003;02;BORDAR              ;2FG6041800004  ;11968
FUR001;03;FURAR               ;2FG6041800004  ;11969
COR002;04;CORTAR              ;2FG6041800004  ;11970
BOR001;05;BORDAR              ;2FG6041800004  ;11971
COR001;01;CORTAR              ;2FG6041800005  ;11972
BOR003;02;BORDAR              ;2FG6041800005  ;11973
FUR001;03;FURAR               ;2FG6041800005  ;11974
COR002;04;CORTAR              ;2FG6041800005  ;11975
BOR001;05;BORDAR              ;2FG6041800005  ;11976
COR001;01;CORTAR              ;2FG6041800040  ;11977
BOR003;02;BORDAR              ;2FG6041800040  ;11978
FUR001;03;FURAR               ;2FG6041800040  ;11979
COR002;04;CORTAR              ;2FG6041800040  ;11980
BOR001;05;BORDAR              ;2FG6041800040  ;11981
COR001;01;CORTAR              ;2FG6041800042  ;11982
BOR003;02;BORDAR              ;2FG6041800042  ;11983
FUR001;03;FURAR               ;2FG6041800042  ;11984
COR002;04;CORTAR              ;2FG6041800042  ;11985
BOR001;05;BORDAR              ;2FG6041800042  ;11986
COR001;01;CORTAR              ;2FG6041800111  ;11987
BOR003;02;BORDAR              ;2FG6041800111  ;11988
FUR001;03;FURAR               ;2FG6041800111  ;11989
COR002;04;CORTAR              ;2FG6041800111  ;11990
BOR001;05;BORDAR              ;2FG6041800111  ;11991
COR001;01;CORTAR              ;2FG6101500004  ;11992
BOR003;02;BORDAR              ;2FG6101500004  ;11993
FUR001;03;FURAR               ;2FG6101500004  ;11994
COR002;04;CORTAR              ;2FG6101500004  ;11995
BOR001;05;BORDAR              ;2FG6101500004  ;11996
COR001;01;CORTAR              ;2FG6101500005  ;11997
BOR003;02;BORDAR              ;2FG6101500005  ;11998
FUR001;03;FURAR               ;2FG6101500005  ;11999
COR002;04;CORTAR              ;2FG6101500005  ;12000
BOR001;05;BORDAR              ;2FG6101500005  ;12001
COR001;01;CORTAR              ;2FG6101800004  ;12002
BOR003;02;BORDAR              ;2FG6101800004  ;12003
FUR001;03;FURAR               ;2FG6101800004  ;12004
COR002;04;CORTAR              ;2FG6101800004  ;12005
BOR001;05;BORDAR              ;2FG6101800004  ;12006
COR001;01;CORTAR              ;2FG6101800005  ;12007
BOR003;02;BORDAR              ;2FG6101800005  ;12008
FUR001;03;FURAR               ;2FG6101800005  ;12009
COR002;04;CORTAR              ;2FG6101800005  ;12010
BOR001;05;BORDAR              ;2FG6101800005  ;12011
COR001;01;CORTAR              ;2FG6101801004  ;12012
BOR003;02;BORDAR              ;2FG6101801004  ;12013
FUR001;03;FURAR               ;2FG6101801004  ;12014
COR002;04;CORTAR              ;2FG6101801004  ;12015
BOR001;05;BORDAR              ;2FG6101801004  ;12016
COR001;01;CORTAR              ;2FG6101801005  ;12017
BOR003;02;BORDAR              ;2FG6101801005  ;12018
FUR001;03;FURAR               ;2FG6101801005  ;12019
COR002;04;CORTAR              ;2FG6101801005  ;12020
BOR001;05;BORDAR              ;2FG6101801005  ;12021
COR001;01;CORTAR              ;2FG6351500004  ;12022
BOR003;02;BORDAR              ;2FG6351500004  ;12023
FUR001;03;FURAR               ;2FG6351500004  ;12024
BOR003;02;BORDAR              ;2PT2241800009  ;13066
FUR001;03;FURAR               ;2PT2241800009  ;13067
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241800009  ;13068
COR001;01;CORTAR              ;2PT2241800040  ;13069
BOR003;02;BORDAR              ;2PT2241800040  ;13070
FUR001;03;FURAR               ;2PT2241800040  ;13071
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241800040  ;13072
COR001;01;CORTAR              ;2PT2241800042  ;13073
BOR003;02;BORDAR              ;2PT2241800042  ;13074
FUR001;03;FURAR               ;2PT2241800042  ;13075
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241800042  ;13076
COR001;01;CORTAR              ;2PT2241801001  ;13077
BOR003;02;BORDAR              ;2PT2241801001  ;13078
FUR001;03;FURAR               ;2PT2241801001  ;13079
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801001  ;13080
COR001;01;CORTAR              ;2PT2241801005  ;13081
BOR003;02;BORDAR              ;2PT2241801005  ;13082
FUR001;03;FURAR               ;2PT2241801005  ;13083
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801005  ;13084
COR001;01;CORTAR              ;2PT2241801006  ;13085
BOR003;02;BORDAR              ;2PT2241801006  ;13086
FUR001;03;FURAR               ;2PT2241801006  ;13087
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801006  ;13088
COR001;01;CORTAR              ;2PT2241801040  ;13089
BOR003;02;BORDAR              ;2PT2241801040  ;13090
FUR001;03;FURAR               ;2PT2241801040  ;13091
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801040  ;13092
COR001;01;CORTAR              ;2PT2241801042  ;13093
BOR003;02;BORDAR              ;2PT2241801042  ;13094
FUR001;03;FURAR               ;2PT2241801042  ;13095
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801042  ;13096
COR001;01;CORTAR              ;2PT2241801111  ;13097
BOR003;02;BORDAR              ;2PT2241801111  ;13098
FUR001;03;FURAR               ;2PT2241801111  ;13099
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241801111  ;13100
COR001;01;CORTAR              ;2PT2241802004  ;13101
BOR003;02;BORDAR              ;2PT2241802004  ;13102
FUR001;03;FURAR               ;2PT2241802004  ;13103
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241802004  ;13104
COR001;01;CORTAR              ;2PT2241802005  ;13105
BOR003;02;BORDAR              ;2PT2241802005  ;13106
FUR001;03;FURAR               ;2PT2241802005  ;13107
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241802005  ;13108
COR001;01;CORTAR              ;2PT2241803004  ;13109
BOR003;02;BORDAR              ;2PT2241803004  ;13110
FUR001;03;FURAR               ;2PT2241803004  ;13111
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241803004  ;13112
COR001;01;CORTAR              ;2PT2241803005  ;13113
BOR003;02;BORDAR              ;2PT2241803005  ;13114
FUR001;03;FURAR               ;2PT2241803005  ;13115
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241803005  ;13116
COR001;01;CORTAR              ;2PT2241804004  ;13117
BOR003;02;BORDAR              ;2PT2241804004  ;13118
FUR001;03;FURAR               ;2PT2241804004  ;13119
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241804004  ;13120
COR001;01;CORTAR              ;2PT2241804005  ;13121
BOR003;02;BORDAR              ;2PT2241804005  ;13122
FUR001;03;FURAR               ;2PT2241804005  ;13123
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241804005  ;13124
COR001;01;CORTAR              ;2PT2241805004  ;13125
BOR003;02;BORDAR              ;2PT2241805004  ;13126
FUR001;03;FURAR               ;2PT2241805004  ;13127
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241805004  ;13128
COR001;01;CORTAR              ;2PT2241805005  ;13129
BOR003;02;BORDAR              ;2PT2241805005  ;13130
FUR001;03;FURAR               ;2PT2241805005  ;13131
MFA001;04;PRODUTOS ESPECIAIS  ;2PT2241805005  ;13132
COR001;01;CORTAR              ;2PT2241806004  ;13133
BOR003;02;BORDAR              ;2PT2241806004  ;13134
BOR001;02;BORDAR              ;1RM0602500005  ;9810
COR002;03;CORTAR              ;1RM0602500005  ;9811
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0602500005  ;9812
COR002;01;CORTAR              ;1RM0602500040  ;9813
BOR001;02;BORDAR              ;1RM0602500040  ;9814
COR002;03;CORTAR              ;1RM0602500040  ;9815
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0602500040  ;9816
COR002;01;CORTAR              ;1RM0702500004  ;9817
BOR001;02;BORDAR              ;1RM0702500004  ;9818
COR002;03;CORTAR              ;1RM0702500004  ;9819
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0702500004  ;9820
COR002;01;CORTAR              ;1RM0702500005  ;9821
BOR001;02;BORDAR              ;1RM0702500005  ;9822
COR002;03;CORTAR              ;1RM0702500005  ;9823
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0702500005  ;9824
COR002;01;CORTAR              ;1RM0702500040  ;9825
BOR001;02;BORDAR              ;1RM0702500040  ;9826
COR002;03;CORTAR              ;1RM0702500040  ;9827
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0702500040  ;9828
COR002;01;CORTAR              ;1RM0802500004  ;9829
BOR001;02;BORDAR              ;1RM0802500004  ;9830
COR002;03;CORTAR              ;1RM0802500004  ;9831
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0802500004  ;9832
COR002;01;CORTAR              ;1RM0802500005  ;9833
BOR001;02;BORDAR              ;1RM0802500005  ;9834
COR002;03;CORTAR              ;1RM0802500005  ;9835
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0802500005  ;9836
COR002;01;CORTAR              ;1RM0802500040  ;9837
BOR001;02;BORDAR              ;1RM0802500040  ;9838
COR002;03;CORTAR              ;1RM0802500040  ;9839
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0802500040  ;9840
COR002;01;CORTAR              ;1RM0902500004  ;9841
BOR001;02;BORDAR              ;1RM0902500004  ;9842
COR002;03;CORTAR              ;1RM0902500004  ;9843
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0902500004  ;9844
COR002;01;CORTAR              ;1RM0902500005  ;9845
BOR001;02;BORDAR              ;1RM0902500005  ;9846
COR002;03;CORTAR              ;1RM0902500005  ;9847
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0902500005  ;9848
COR002;01;CORTAR              ;1RM0902500040  ;9849
BOR001;02;BORDAR              ;1RM0902500040  ;9850
COR002;03;CORTAR              ;1RM0902500040  ;9851
MFA001;04;PRODUTOS ESPECIAIS  ;1RM0902500040  ;9852
COR002;01;CORTAR              ;1RM1002500004  ;9853
BOR001;02;BORDAR              ;1RM1002500004  ;9854
COR002;03;CORTAR              ;1RM1002500004  ;9855
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1002500004  ;9856
COR002;01;CORTAR              ;1RM1002500005  ;9857
BOR001;02;BORDAR              ;1RM1002500005  ;9858
COR002;03;CORTAR              ;1RM1002500005  ;9859
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1002500005  ;9860
COR002;01;CORTAR              ;1RM1002500040  ;9861
BOR001;02;BORDAR              ;1RM1002500040  ;9862
COR002;03;CORTAR              ;1RM1002500040  ;9863
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1002500040  ;9864
COR002;01;CORTAR              ;1RM1102500004  ;9865
BOR001;02;BORDAR              ;1RM1102500004  ;9866
COR002;03;CORTAR              ;1RM1102500004  ;9867
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1102500004  ;9868
COR002;01;CORTAR              ;1RM1102500005  ;9869
BOR001;02;BORDAR              ;1RM1102500005  ;9870
COR002;03;CORTAR              ;1RM1102500005  ;9871
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1102500005  ;9872
COR002;01;CORTAR              ;1RM1102500040  ;9873
BOR001;02;BORDAR              ;1RM1102500040  ;9874
COR002;03;CORTAR              ;1RM1102500040  ;9875
MFA001;04;PRODUTOS ESPECIAIS  ;1RM1102500040  ;9876
COR002;01;CORTAR              ;1RM1202500004  ;9877
BOR001;02;BORDAR              ;1RM1202500004  ;9878
FUR001;03;FURAR               ;2BASDMAA00004  ;10914
COR002;04;CORTAR              ;2BASDMAA00004  ;10915
BOR001;05;BORDAR              ;2BASDMAA00004  ;10916
COR001;01;CORTAR              ;2BASDMAA00011  ;10917
BOR003;02;BORDAR              ;2BASDMAA00011  ;10918
FUR001;03;FURAR               ;2BASDMAA00011  ;10919
COR002;04;CORTAR              ;2BASDMAA00011  ;10920
BOR001;05;BORDAR              ;2BASDMAA00011  ;10921
COR001;01;CORTAR              ;2FA1071801004  ;10922
BOR003;02;BORDAR              ;2FA1071801004  ;10923
FUR001;03;FURAR               ;2FA1071801004  ;10924
COR001;01;CORTAR              ;2FA1071801005  ;10925
BOR003;02;BORDAR              ;2FA1071801005  ;10926
FUR001;03;FURAR               ;2FA1071801005  ;10927
COR001;01;CORTAR              ;2FA1081800004  ;10928
BOR003;02;BORDAR              ;2FA1081800004  ;10929
FUR001;03;FURAR               ;2FA1081800004  ;10930
COR001;01;CORTAR              ;2FA1081800005  ;10931
BOR003;02;BORDAR              ;2FA1081800005  ;10932
FUR001;03;FURAR               ;2FA1081800005  ;10933
COR001;01;CORTAR              ;2FA1721500004  ;10934
BOR003;02;BORDAR              ;2FA1721500004  ;10935
FUR001;03;FURAR               ;2FA1721500004  ;10936
COR002;04;CORTAR              ;2FA1721500004  ;10937
BOR001;05;BORDAR              ;2FA1721500004  ;10938
COR001;01;CORTAR              ;2FA1721500005  ;10939
BOR003;02;BORDAR              ;2FA1721500005  ;10940
FUR001;03;FURAR               ;2FA1721500005  ;10941
COR002;04;CORTAR              ;2FA1721500005  ;10942
BOR001;05;BORDAR              ;2FA1721500005  ;10943
COR002;01;CORTAR              ;2FA2751500005  ;10944
COR002;01;CORTAR              ;2FA3841800004  ;10945
COR002;01;CORTAR              ;2FA3841800005  ;10946
COR002;01;CORTAR              ;2FA3841800040  ;10947
COR002;01;CORTAR              ;2FA3841800042  ;10948
COR002;01;CORTAR              ;2FA3841800111  ;10949
COR002;01;CORTAR              ;2FA4501500005  ;10950
COR001;01;CORTAR              ;2FA5201800004  ;10951
BOR003;02;BORDAR              ;2FA5201800004  ;10952
FUR001;03;FURAR               ;2FA5201800004  ;10953
COR001;01;CORTAR              ;2FA5201800005  ;10954
BOR003;02;BORDAR              ;2FA5201800005  ;10955
FUR001;03;FURAR               ;2FA5201800005  ;10956
COR002;01;CORTAR              ;2FA5681800001  ;10957
COR002;01;CORTAR              ;2FA5691800004  ;10958
COR002;01;CORTAR              ;2FA5691800005  ;10959
COR002;01;CORTAR              ;2FA6351500004  ;10960
BOR001;02;BORDAR              ;2FA6351500004  ;10961
COR002;03;CORTAR              ;2FA6351500004  ;10962
MFA001;04;PRODUTOS ESPECIAIS  ;2FA6351500004  ;10963
COR002;01;CORTAR              ;2FA6351500005  ;10964
BOR001;02;BORDAR              ;2FA6351500005  ;10965
COR002;03;CORTAR              ;2FA6351500005  ;10966
MFA001;04;PRODUTOS ESPECIAIS  ;2FA6351500005  ;10967
COR002;01;CORTAR              ;2FA7671800004  ;10968
COR002;01;CORTAR              ;2FA7671800005  ;10969
COR002;01;CORTAR              ;2FA7671800040  ;10970
COR002;01;CORTAR              ;2FA7671800042  ;10971
COR002;01;CORTAR              ;2FA7671800111  ;10972
COR002;01;CORTAR              ;2FA9001500005  ;10973
COR001;01;CORTAR              ;2FC4001800001  ;10974
BOR003;02;BORDAR              ;2FC4001800001  ;10975
FUR001;03;FURAR               ;2FC4001800001  ;10976
COR001;01;CORTAR              ;2FC4001800002  ;10979
BOR003;02;BORDAR              ;2FC4001800002  ;10980
FUR001;03;FURAR               ;2FC4001800002  ;10981
COR002;04;CORTAR              ;2FG6351500004  ;12025
BOR001;05;BORDAR              ;2FG6351500004  ;12026
COR001;01;CORTAR              ;2FG6351500005  ;12027
BOR003;02;BORDAR              ;2FG6351500005  ;12028
FUR001;03;FURAR               ;2FG6351500005  ;12029
COR002;04;CORTAR              ;2FG6351500005  ;12030
BOR001;05;BORDAR              ;2FG6351500005  ;12031
COR001;01;CORTAR              ;2FG6401800004  ;12032
BOR003;02;BORDAR              ;2FG6401800004  ;12033
FUR001;03;FURAR               ;2FG6401800004  ;12034
COR002;04;CORTAR              ;2FG6401800004  ;12035
BOR001;05;BORDAR              ;2FG6401800004  ;12036
COR001;01;CORTAR              ;2FG6401800005  ;12037
BOR003;02;BORDAR              ;2FG6401800005  ;12038
FUR001;03;FURAR               ;2FG6401800005  ;12039
COR002;04;CORTAR              ;2FG6401800005  ;12040
BOR001;05;BORDAR              ;2FG6401800005  ;12041
COR001;01;CORTAR              ;2FG6401800040  ;12042
BOR003;02;BORDAR              ;2FG6401800040  ;12043
FUR001;03;FURAR               ;2FG6401800040  ;12044
COR002;04;CORTAR              ;2FG6401800040  ;12045
BOR001;05;BORDAR              ;2FG6401800040  ;12046
COR001;01;CORTAR              ;2FG6401800042  ;12047
BOR003;02;BORDAR              ;2FG6401800042  ;12048
FUR001;03;FURAR               ;2FG6401800042  ;12049
COR002;04;CORTAR              ;2FG6401800042  ;12050
BOR001;05;BORDAR              ;2FG6401800042  ;12051
COR001;01;CORTAR              ;2FG6401800111  ;12052
BOR003;02;BORDAR              ;2FG6401800111  ;12053
FUR001;03;FURAR               ;2FG6401800111  ;12054
COR002;04;CORTAR              ;2FG6401800111  ;12055
BOR001;05;BORDAR              ;2FG6401800111  ;12056
COR001;01;CORTAR              ;2FG6531500005  ;12057
BOR003;02;BORDAR              ;2FG6531500005  ;12058
FUR001;03;FURAR               ;2FG6531500005  ;12059
COR002;01;CORTAR              ;2FG6961500005  ;12060
BOR001;02;BORDAR              ;2FG6961500005  ;12061
COR002;03;CORTAR              ;2FG6961500005  ;12062
MFA001;04;PRODUTOS ESPECIAIS  ;2FG6961500005  ;12063
COR001;01;CORTAR              ;2FG6961501005  ;12064
BOR003;02;BORDAR              ;2FG6961501005  ;12065
FUR001;03;FURAR               ;2FG6961501005  ;12066
COR002;04;CORTAR              ;2FG6961501005  ;12067
BOR001;05;BORDAR              ;2FG6961501005  ;12068
COR001;01;CORTAR              ;2FG6971800001  ;12069
BOR003;02;BORDAR              ;2FG6971800001  ;12070
FUR001;03;FURAR               ;2FG6971800001  ;12071
